id,page_views,downloads,columns,name,description,agency,rows,link,d,r,g,b
53m8-jdtg,17,234.0,59,Parks Concessions,"NYC Parks uses a Commercial Off-The-Shelf database for maintaining its concession-related data.  In its raw form, the Parks data within the Yardi Voyager database has a convoluted structure, the majority of which is not being used by Parks to store any data. In an effort to make the data more user friendly, the multitude of tables used by the source database have been distilled into two that contain the essential information for a concessions database. One table (“ConcessionInfo”) represents the concession asset – the place and thing which is being operated – and who holds the contract.  The other (“Transactions”) represents transactions between those contract holders and NYC Parks.  

Each row of the ConcessionsInfo table indicates all non-personally identifiable information about the asset in question including Parks’ property and location description, name of the entity that holds the contract (be it a person or corporation), and contract numbers.  This table contains elements from four tables in the source database: Property, Unit, Tenant, and Person. A property can have multiple units, each of which has a tenant, which is a person. 

In the way Parks uses this, a property can be understood as all of the concessions of a given type within a Parks property. For example, all pushcarts in Inwood Hill Park constitute a single Property.  A unit is then a subset of that property and may represent one or more of the pushcarts or an area where multiple pushcarts are allowed.  The tenant and person tables contain information about the holder of the concession.  Each unit should only have one active tenant, however a person can simultaneously be multiple tenants (indicating that they hold the contracts for multiple concessions). 

Each row of the Transactions table indicates a single transaction between the operating entity and NYC Parks.  It includes the information necessary to tie the transaction to the operating entity/asset combination, the amount, type, and date of the transaction.

Data from before 1998 is increasingly inaccurate and inconsistently entered due to a gradual adoption of the software. Contact information has also been excluded because personal contact information would have to be manually separated from corporate contact information.

Over time the data has changed in several ways.  Primarily, there has been a shift to e-mail addresses over phone and fax numbers for contact information.  Several fields have been used to record payment requirements over the system’s lifetime.  An additional field was also added to indicate whether a concession agreement required capital improvement work.

Data is entered via a web-based interface as concession agreements are created, updated, or expire, and as charges and payments are recorded.",Department of Parks and Recreation (DPR),3830,https://data.cityofnewyork.us/d/53m8-jdtg,0.0,0.9542900080364486,0.4779505175890752,0.1963917622115608
6pv9-jmn5,17,293.0,20,NYC Covered Building's List (2018),The covered building list identifies properties required to comply with Local Law 84: Benchmarking.,Mayor's Office of Sustainability (MOS),22718,https://data.cityofnewyork.us/d/6pv9-jmn5,379.0,0.2161609050020783,0.6684079809438751,0.7255515774097884
r465-fr2q,17,333.0,20,Parks Syringe Disposal Kiosks,"• One line of data represents single syringe collection kiosk location, its capacity, how it is mounted, and when it was installed.
• Data is collected via an ArcGIS Online web application.
• Data is updated as necessary as kiosks are installed, moved, or removed. However, there is a delay between these actions happening and when the data is updated to reflect them.
• Only active kiosk locations are shown. Former kiosk locations have  been removed.
• The installation date is known to be incomplete. Minor shifts in kiosk locations do not typically entail the creation of a new record, rather the point is simply moved.
• Redundant values for the KioskType field have been removed.",Department of Parks and Recreation (DPR),54,https://data.cityofnewyork.us/d/r465-fr2q,0.0,0.9542900080364486,0.4779505175890752,0.1963917622115608
87fc-zpp6,17,18.0,0,2016 - 2017 Biannual Report January,"2016 - 2017 Biannual Report January Pursuant to Local Law 93 of 2015, the Department of Education is required to provide reports on student discipline data (suspension data) to the City Council twice a year (October 31 and March 31). The October reporting requires citywide suspension data by month for the second half of the academic year, January through June. Per the legislation and in accordance with the Family Educational Rights and Privacy Act (FERPA), any value from zero (0) to five (5) has been redacted.",Department of Education (DOE),0,https://data.cityofnewyork.us/d/87fc-zpp6,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
f3h8-59sn,17,55.0,0,2015 School Survey,"Every year, all parents, all teachers, and students take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
Survey results provide insight into a school's learning environment and contribute a measure of diversification that goes beyond test scores on the Progress Report. Survey questions assess the community's opinions on academic expectations, communication, engagement, and safety and respect. School leaders can use survey results to better understand their own school's strengths and target areas for improvement.",Department of Education (DOE),0,https://data.cityofnewyork.us/d/f3h8-59sn,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
q7f5-jwds,16,85.0,7,BP Appointments - Brooklyn Public Library (BPL) Board,This dates set represents Brooklyn Borough President appointee to the Brooklyn Public Library Board.The data is collected to keep track of Borough President's appointees. The data is collected via appointment.,Brooklyn Borough President (BPBK),8,https://data.cityofnewyork.us/d/q7f5-jwds,0.0,1.0,1.0,1.0
pvxf-9irb,16,58.0,23,BP Appointments - BIDS,"This dates set represents BIDS in the Borough of Brooklyn.  The data is collected to keep track of the BIDS, which includes there leadership, address, contact, appointees and liaisons assigned to the BID.",Brooklyn Borough President (BPBK),24,https://data.cityofnewyork.us/d/pvxf-9irb,396.0,1.0,1.0,1.0
u5vp-yxq8,16,53.0,0,2015 NYC School Survey,"New York City Department of Education 2015 School Survey.
Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 

Survey results provide insight into a school's learning environment and contribute a measure of diversification that goes beyond test scores on the Progress Report. NYC School Survey results contribute 10% - 15% of a school's Progress Report grade (the exact contribution to the Progress Report is dependant on school type). Survey questions assess the community's opinions on academic expectations, communication, engagement, and safety and respect. School leaders can use survey results to better understand their own school's strengths and target areas for improvement",Department of Education (DOE),0,https://data.cityofnewyork.us/d/u5vp-yxq8,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
bcsx-ch6m,16,0.0,0,Canine Waste Dispensers Map,"• One line of data represents the location of a canine waste bag dispenser, including what surface it is mounted on, who refills it, who made it, and when it was installed.
• Data is collected by analysts located in each borough and collated by Parks’ Innovation & Performance Management team.
• Data is updated as needed using an ArcGIS Online web application.
• Records for dispensers that are no longer active have been removed
• Not all records have an installation date. Records will only have an OMPPropID and SubProperty name if they fall within the bounds of a sub property.",Department of Parks and Recreation (DPR),620,https://data.cityofnewyork.us/d/bcsx-ch6m,0.0,0.9542900080364486,0.4779505175890752,0.1963917622115608
hv9n-xgy4,16,263.0,29,Parks Signs,"One row of data represents a physical Sign (its location and attributes) that was surveyed or installed by NYC Parks. Data is collected and udpated on an ongoing basis per updates to signage policies, seasonal upgrades, and one-off requests. Some limitations to the data: missing photos of installed signs, occasional shifting of Points (geometry) surveyed by GIS and that NOT ALL SIGNS THAT HAVE BEEN INSTALLED ARE CURRENTLY CAPTURED IN THIS DATASET.",Department of Parks and Recreation (DPR),11527,https://data.cityofnewyork.us/d/hv9n-xgy4,0.0,0.9542900080364486,0.4779505175890752,0.1963917622115608
t9nb-zfe4,15,50.0,0,2011 D75 School Surveys,"NYC Department of Education 2011 District 75 School Surveys.
Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
Survey results provide insight into a school's learning environment and contribute a measure of diversification that goes beyond test scores on the Progress Report. NYC School Survey results contribute 10% - 15% of a school's Progress Report grade (the exact contribution to the Progress Report is dependant on school type). Survey questions assess the community's opinions on academic expectations, communication, engagement, and safety and respect. School leaders can use survey results to better understand their own school's strengths and target areas for improvement",Department of Education (DOE),0,https://data.cityofnewyork.us/d/t9nb-zfe4,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
fc69-ufed,15,0.0,0,Parks Permit Areas Map,"● One line of data represents a single geographic area for which an event permit can be requested in the Citywide Event Management System (CEMS).
● Data was digitized in desktop GIS in consultation with borough permit offices.
● Data is updated when changes are requested by the borough permit offices.
● Along with this dataset, the Athetlic Facilities dataset are sent to CEMS
● Spaces not outlined in this dataset are not available for permitting",Department of Parks and Recreation (DPR),3255,https://data.cityofnewyork.us/d/fc69-ufed,0.0,0.9542900080364486,0.4779505175890752,0.1963917622115608
4mud-hg2j,15,126.0,0,2011-2012 Elem MS K-8,"New York City Department of Education 2011- 2012 Elementary, Middle School(MS) - K- 8.
Data display DBN ,School name, school type information.",Department of Education (DOE),0,https://data.cityofnewyork.us/d/4mud-hg2j,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
y6ds-67d5,14,201.0,4,Brooklyn Borough President Office Requests for Assistance,List of requests that come from inside and outside the office.,Brooklyn Borough President (BPBK),575,https://data.cityofnewyork.us/d/y6ds-67d5,0.0,1.0,1.0,1.0
